data_compra;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;hora_compra;quantidade;valor_total;forma_pagamento
2026-08-07;1556;Porto Alegre;Rafael Oliveira;Smartphone;David Wolfe;Masculino;20:43:49;3;4500,0;Dinheiro
2026-08-08;287;Porto Alegre;Rafael Oliveira;Smartwatch;Patrick Newton;Masculino;20:40:41;3;2400,0;Cartão de Crédito
2026-08-08;1380;Belo Horizonte;Fernando Alves;Smartwatch;Henry Pidro;Masculino;08:59:48;3;2400,0;Boleto
2026-08-08;1590;São Paulo;Lucas Silva;Fone de Ouvido;Sofia Morris;Masculino;07:37:49;4;1000,0;Boleto
2026-08-08;1736;Porto Alegre;Rafael Oliveira;Notebook;Mary Parker;Masculino;04:11:50;4;14000,0;Pix
2026-08-08;1981;São Paulo;Aline Maria;Tablet;Louis Ward;Masculino;18:28:52;2;2400,0;Cartão de Crédito
2026-08-09;717;São Paulo;Aline Maria;Tablet;Ruth Shelley;Masculino;14:22:43;3;3600,0;Pix
2026-08-09;1699;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Tiffany Dickerson;Masculino;10:26:50;5;1250,0;Cartão de Crédito
2026-08-10;243;Porto Alegre;Mariana Lima;Smartwatch;Frankie John;Masculino;17:39:40;3;2400,0;Cartão de Crédito
2026-08-10;252;Belo Horizonte;Fernando Alves;Notebook;William Rash;Masculino;23:19:40;5;17500,0;Boleto
2026-08-10;679;Rio de Janeiro;Bruno Costa;Smartwatch;Bernice Dozier;Feminino;00:32:43;4;3200,0;Pix
2026-08-10;964;São Paulo;Aline Maria;Smartphone;Ruth Jacobson;Feminino;08:13:45;4;6000,0;Pix
2026-08-10;1442;Rio de Janeiro;Carla Souza;Smartphone;Neil Dona;Masculino;06:30:49;5;7500,0;Cartão de Crédito
2026-08-10;1550;Salvador;Thiago Pereira;Smartphone;John Wise;Masculino;08:37:49;1;1500,0;Cartão de Crédito
2026-08-10;1627;Salvador;Thiago Pereira;Smartwatch;Bradley Church;Masculino;21:12:50;5;4000,0;Boleto
2026-08-10;1664;São Paulo;Aline Maria;Smartphone;Robert Gonzalez;Masculino;12:16:50;2;3000,0;Cartão de Crédito
2026-08-10;1746;São Paulo;Lucas Silva;Smartphone;Harvey Mahurin;Feminino;19:01:50;3;4500,0;Dinheiro
2026-08-10;1967;Porto Alegre;Rafael Oliveira;Fone de Ouvido;Todd Lavoie;Masculino;03:51:52;1;250,0;Cartão de Crédito
2026-08-11;440;Rio de Janeiro;Bruno Costa;Smartwatch;Peter Harmon;Masculino;19:04:41;2;1600,0;Pix
2026-08-11;627;Rio de Janeiro;Carla Souza;Tablet;George Fink;Masculino;16:30:43;2;2400,0;Dinheiro
2026-08-11;705;São Paulo;Lucas Silva;Smartwatch;Louise Coulter;Feminino;16:22:43;2;1600,0;Boleto
2026-08-11;943;Rio de Janeiro;Carla Souza;Smartphone;Bobby Halton;Feminino;08:10:45;4;6000,0;Dinheiro
2026-08-11;986;Belo Horizonte;Fernando Alves;Tablet;Jacques Koprowski;Masculino;12:18:45;5;6000,0;Dinheiro
2026-08-11;1177;Salvador;Thiago Pereira;Smartphone;Gerardo Ingraham;Masculino;13:40:47;2;3000,0;Pix
2026-08-11;1195;Belo Horizonte;Ana Paula;Smartwatch;Renee Johnson;Masculino;20:21:47;4;3200,0;Boleto
2026-08-11;1432;São Paulo;Lucas Silva;Notebook;David Walker;Masculino;13:24:48;4;14000,0;Boleto
2026-08-11;1936;Salvador;Juliana Santos;Smartwatch;Randall Harris;Masculino;18:39:51;5;4000,0;Pix
2026-08-12;502;Salvador;Thiago Pereira;Notebook;Bobby Zebell;Feminino;13:14:42;3;10500,0;Dinheiro
2026-08-12;765;São Paulo;Lucas Silva;Smartwatch;Edward Gates;Feminino;18:53:44;2;1600,0;Cartão de Crédito
2026-08-12;817;Porto Alegre;Mariana Lima;Fone de Ouvido;Karen Mcfadden;Masculino;12:15:44;2;500,0;Pix
2026-08-12;867;Belo Horizonte;Fernando Alves;Tablet;Louise Fallis;Feminino;01:41:44;4;4800,0;Boleto
2026-08-12;1055;Porto Alegre;Rafael Oliveira;Smartphone;Angie Rockwood;Masculino;06:20:45;3;4500,0;Cartão de Crédito
2026-08-12;1243;Belo Horizonte;Ana Paula;Tablet;Danielle Kaiser;Masculino;13:42:47;5;6000,0;Boleto
2026-08-12;1669;Porto Alegre;Mariana Lima;Smartwatch;Willard Warnock;Feminino;16:38:50;1;800,0;Boleto
2026-08-13;436;São Paulo;Lucas Silva;Smartwatch;Joseph Erickson;Masculino;03:20:41;2;1600,0;Pix
2026-08-13;680;Porto Alegre;Mariana Lima;Notebook;Charles Hemrich;Masculino;21:06:43;1;3500,0;Cartão de Crédito
2026-08-13;839;Salvador;Thiago Pereira;Tablet;Adriana Short;Masculino;14:58:44;4;4800,0;Cartão de Crédito
2026-08-13;1062;Salvador;Thiago Pereira;Notebook;Gilbert Erwin;Masculino;14:57:45;2;7000,0;Boleto
2026-08-13;1471;Rio de Janeiro;Bruno Costa;Smartwatch;Sharon Canfield;Masculino;14:20:49;4;3200,0;Pix
2026-08-13;1968;Belo Horizonte;Fernando Alves;Notebook;Wesley Powers;Masculino;21:50:52;2;7000,0;Pix
2026-08-14;80;Belo Horizonte;Fernando Alves;Fone de Ouvido;Dorothy White;Feminino;04:09:39;1;250,0;Boleto
2026-08-14;828;Porto Alegre;Rafael Oliveira;Notebook;Raymond Wilkerson;Feminino;05:10:44;5;17500,0;Dinheiro
2026-08-14;1365;Salvador;Juliana Santos;Tablet;Debbie Cordell;Masculino;07:43:48;4;4800,0;Cartão de Crédito
2026-08-14;1561;Porto Alegre;Mariana Lima;Tablet;Rose Naquin;Feminino;01:35:49;4;4800,0;Pix
2026-08-15;7;Belo Horizonte;Fernando Alves;Smartwatch;Michael Mahaffey;Feminino;10:09:39;4;3200,0;Dinheiro
2026-08-15;1507;Porto Alegre;Rafael Oliveira;Smartwatch;Susan Rhen;Feminino;03:34:49;2;1600,0;Cartão de Crédito
2026-08-15;1523;São Paulo;Lucas Silva;Smartphone;Jason Mackie;Feminino;06:25:49;5;7500,0;Boleto
2026-08-15;1644;Belo Horizonte;Fernando Alves;Smartwatch;Milton Aponte;Masculino;17:49:50;5;4000,0;Pix
2026-08-15;1876;São Paulo;Aline Maria;Notebook;Mary Baumgardner;Feminino;04:17:51;4;14000,0;Cartão de Crédito
2026-08-15;1922;Salvador;Juliana Santos;Fone de Ouvido;Christopher Green;Feminino;15:40:51;4;1000,0;Dinheiro
2026-08-16;522;Salvador;Thiago Pereira;Notebook;Francis Chavez;Masculino;08:06:42;4;14000,0;Boleto
2026-08-17;234;Rio de Janeiro;Bruno Costa;Smartphone;Amanda Escamilla;Feminino;11:37:40;5;7500,0;Cartão de Crédito
2026-08-17;305;Porto Alegre;Mariana Lima;Smartphone;Diane Stodden;Masculino;02:55:41;1;1500,0;Boleto
2026-08-17;1370;São Paulo;Lucas Silva;Fone de Ouvido;Steven Campbell;Masculino;07:42:48;1;250,0;Pix
2026-08-17;1657;São Paulo;Lucas Silva;Smartphone;Kristopher Demaray;Feminino;07:25:50;2;3000,0;Pix
2026-08-17;1823;Salvador;Thiago Pereira;Tablet;Audrey Young;Feminino;23:17:51;2;2400,0;Boleto
2026-08-17;1943;Porto Alegre;Mariana Lima;Fone de Ouvido;Deanna Bartholomew;Feminino;06:17:51;4;1000,0;Cartão de Crédito
2026-08-17;1964;Porto Alegre;Rafael Oliveira;Tablet;Maria Smith;Feminino;03:27:52;5;6000,0;Cartão de Crédito
2026-08-18;61;Belo Horizonte;Fernando Alves;Smartwatch;Jesus Tribble;Masculino;16:15:39;5;4000,0;Cartão de Crédito
2026-08-18;400;São Paulo;Lucas Silva;Smartwatch;Louise Harris;Masculino;12:49:41;5;4000,0;Cartão de Crédito
2026-08-18;582;Belo Horizonte;Ana Paula;Smartwatch;April Mattson;Feminino;13:03:42;5;4000,0;Dinheiro
2026-08-18;644;Rio de Janeiro;Carla Souza;Smartphone;Terrance Leon;Feminino;02:48:43;4;6000,0;Pix
2026-08-18;1529;Porto Alegre;Mariana Lima;Notebook;Tiffany Peterson;Feminino;21:30:49;1;3500,0;Cartão de Crédito
2026-08-19;299;Porto Alegre;Mariana Lima;Smartphone;Yvonne Alejandre;Masculino;07:45:41;4;6000,0;Cartão de Crédito
2026-08-19;521;Salvador;Juliana Santos;Tablet;James Aquilina;Feminino;17:07:42;5;6000,0;Dinheiro
2026-08-19;758;Porto Alegre;Mariana Lima;Smartwatch;Elaine Hampton;Masculino;22:23:44;1;800,0;Dinheiro
2026-08-19;1132;Rio de Janeiro;Bruno Costa;Smartphone;Kathleen Wallace;Feminino;12:41:46;2;3000,0;Boleto
2026-08-19;1198;Belo Horizonte;Fernando Alves;Smartphone;Mary Needleman;Feminino;15:38:47;5;7500,0;Pix
2026-08-19;1312;Belo Horizonte;Fernando Alves;Tablet;Barbra Green;Masculino;13:17:48;2;2400,0;Boleto
2026-08-19;1435;São Paulo;Lucas Silva;Smartwatch;James Johnson;Feminino;02:06:48;3;2400,0;Boleto
2026-08-19;1976;Belo Horizonte;Fernando Alves;Notebook;Jacinta Banks;Masculino;17:28:52;1;3500,0;Dinheiro
2026-08-20;250;São Paulo;Aline Maria;Fone de Ouvido;Scott Royer;Masculino;09:45:40;5;1250,0;Boleto
2026-08-20;317;São Paulo;Aline Maria;Fone de Ouvido;Kathleen White;Feminino;06:36:41;1;250,0;Cartão de Crédito
2026-08-20;408;Belo Horizonte;Fernando Alves;Fone de Ouvido;Michael Keeler;Feminino;16:42:41;2;500,0;Dinheiro
2026-08-20;429;Porto Alegre;Mariana Lima;Smartphone;Sonja Durkee;Masculino;10:24:41;4;6000,0;Boleto
2026-08-20;453;Salvador;Juliana Santos;Notebook;Pauline Rasmussen;Feminino;00:26:41;5;17500,0;Pix
2026-08-20;1154;Rio de Janeiro;Carla Souza;Fone de Ouvido;Robert Gindlesperger;Masculino;04:56:46;3;750,0;Dinheiro
2026-08-20;1381;São Paulo;Aline Maria;Notebook;Curtis Wilhelm;Feminino;13:17:48;4;14000,0;Boleto
2026-08-20;1712;São Paulo;Lucas Silva;Fone de Ouvido;Katie Vaughn;Masculino;16:24:50;1;250,0;Boleto
2026-08-21;307;Porto Alegre;Mariana Lima;Fone de Ouvido;Ophelia Aiello;Feminino;13:52:41;1;250,0;Cartão de Crédito
2026-08-21;704;Salvador;Thiago Pereira;Smartwatch;Mary Powell;Masculino;03:27:43;5;4000,0;Pix
2026-08-21;1031;Rio de Janeiro;Carla Souza;Fone de Ouvido;Christopher Cole;Masculino;05:37:45;3;750,0;Pix
2026-08-21;1483;São Paulo;Aline Maria;Smartwatch;William Wallace;Feminino;10:28:49;3;2400,0;Boleto
2026-08-22;228;Belo Horizonte;Ana Paula;Smartphone;Kirsten Helmuth;Feminino;23:10:40;1;1500,0;Dinheiro
2026-08-22;393;Belo Horizonte;Fernando Alves;Notebook;James Mrozinski;Feminino;18:05:41;1;3500,0;Dinheiro
2026-08-22;1242;Belo Horizonte;Fernando Alves;Smartphone;Maureen Hoover;Masculino;00:35:47;1;1500,0;Pix
2026-08-22;1952;Porto Alegre;Mariana Lima;Smartwatch;Pete Bauer;Feminino;22:28:51;5;4000,0;Boleto
2026-08-23;171;São Paulo;Aline Maria;Smartphone;Flora Torres;Feminino;13:57:40;3;4500,0;Boleto
2026-08-23;1816;Belo Horizonte;Fernando Alves;Tablet;Karen Elliott;Masculino;09:18:51;3;3600,0;Boleto
2026-08-24;222;Salvador;Thiago Pereira;Smartphone;Loretta Thomas;Masculino;20:51:40;4;6000,0;Pix
2026-08-24;826;Belo Horizonte;Ana Paula;Smartphone;Graciela Hackney;Masculino;10:01:44;5;7500,0;Boleto
2026-08-24;933;Belo Horizonte;Fernando Alves;Smartphone;Lisa Custard;Feminino;09:43:45;4;6000,0;Cartão de Crédito
2026-08-24;1166;Salvador;Juliana Santos;Notebook;Paul Evans;Masculino;03:23:46;3;10500,0;Boleto
2026-08-24;1206;Porto Alegre;Mariana Lima;Smartwatch;Kelly Thompson;Masculino;15:48:47;1;800,0;Cartão de Crédito
2026-08-24;1262;Salvador;Thiago Pereira;Smartphone;Ramona Freeman;Feminino;14:47:47;1;1500,0;Pix
2026-08-24;1784;Porto Alegre;Rafael Oliveira;Smartwatch;Ronald Zappulla;Masculino;06:06:51;2;1600,0;Pix
2026-08-25;146;Belo Horizonte;Ana Paula;Smartphone;Scott Martinez;Feminino;00:57:40;3;4500,0;Pix
2026-08-25;376;Belo Horizonte;Ana Paula;Smartphone;Marjorie Wearing;Feminino;17:58:41;4;6000,0;Cartão de Crédito
2026-08-25;967;Salvador;Thiago Pereira;Smartphone;Thelma Boyd;Feminino;07:59:45;2;3000,0;Boleto
2026-08-25;1089;Porto Alegre;Mariana Lima;Fone de Ouvido;John Bates;Feminino;01:28:46;4;1000,0;Cartão de Crédito
2026-08-25;1795;Porto Alegre;Rafael Oliveira;Notebook;Michelle Brown;Masculino;15:28:51;4;14000,0;Cartão de Crédito
2026-08-26;37;Porto Alegre;Rafael Oliveira;Tablet;Richard Templeton;Masculino;21:30:39;1;1200,0;Boleto
2026-08-26;108;São Paulo;Lucas Silva;Smartphone;Sue Volesky;Feminino;23:17:39;1;1500,0;Dinheiro
2026-08-26;409;São Paulo;Aline Maria;Tablet;Jeramy Woods;Masculino;06:05:41;1;1200,0;Dinheiro
2026-08-26;668;Porto Alegre;Mariana Lima;Notebook;William Loyd;Feminino;02:05:43;1;3500,0;Pix
2026-08-26;894;Rio de Janeiro;Carla Souza;Tablet;Edwin Drake;Masculino;01:43:44;3;3600,0;Pix
2026-08-26;1402;Porto Alegre;Mariana Lima;Notebook;Bernadette Anderson;Feminino;19:16:48;3;10500,0;Dinheiro
2026-08-26;1643;Porto Alegre;Rafael Oliveira;Smartwatch;Juan Oxendine;Masculino;18:49:50;2;1600,0;Pix
2026-08-26;1724;Porto Alegre;Rafael Oliveira;Smartwatch;Lori Linthicum;Masculino;13:25:50;5;4000,0;Dinheiro
2026-08-26;1788;Porto Alegre;Rafael Oliveira;Notebook;Pamela Manfredi;Masculino;18:42:51;1;3500,0;Boleto
2026-08-27;10;Rio de Janeiro;Carla Souza;Notebook;Jefferson Beck;Feminino;10:05:39;4;14000,0;Pix
2026-08-27;32;Porto Alegre;Mariana Lima;Fone de Ouvido;Kenneth Nevarez;Feminino;09:49:39;3;750,0;Boleto
2026-08-27;407;Rio de Janeiro;Carla Souza;Smartphone;Martha Stjohn;Feminino;14:23:41;5;7500,0;Pix
2026-08-27;630;Rio de Janeiro;Bruno Costa;Tablet;Aaron Hinton;Masculino;23:04:43;2;2400,0;Boleto
2026-08-27;891;Salvador;Thiago Pereira;Smartwatch;Joseph Stillings;Feminino;20:25:44;5;4000,0;Cartão de Crédito
2026-08-27;945;São Paulo;Aline Maria;Fone de Ouvido;Elizabeth Lane;Masculino;19:32:45;5;1250,0;Boleto
2026-08-27;969;Rio de Janeiro;Carla Souza;Smartphone;Mary Bookwalter;Masculino;09:57:45;4;6000,0;Pix
2026-08-27;1048;Porto Alegre;Mariana Lima;Smartwatch;Julia Jackson;Feminino;16:36:45;1;800,0;Boleto
2026-08-27;1225;Belo Horizonte;Ana Paula;Fone de Ouvido;Louis Dupuis;Masculino;15:00:47;4;1000,0;Boleto
2026-08-27;1256;Porto Alegre;Mariana Lima;Tablet;Leila Kasky;Masculino;06:49:47;1;1200,0;Cartão de Crédito
2026-08-27;1431;Porto Alegre;Mariana Lima;Fone de Ouvido;Bertie Ortega;Feminino;09:02:48;3;750,0;Pix
2026-08-28;603;Rio de Janeiro;Carla Souza;Smartphone;Zonia Morton;Masculino;05:56:42;1;1500,0;Dinheiro
2026-08-28;670;São Paulo;Aline Maria;Tablet;Michael Oswalt;Feminino;00:06:43;4;4800,0;Boleto
2026-08-28;822;Salvador;Thiago Pereira;Smartwatch;Georgia Contreras;Feminino;03:53:44;2;1600,0;Boleto
2026-08-28;1416;São Paulo;Aline Maria;Notebook;Arlene Jameson;Masculino;12:27:48;3;10500,0;Boleto
2026-08-28;1593;São Paulo;Aline Maria;Smartphone;Anna Jones;Feminino;10:49:49;1;1500,0;Pix
2026-08-28;1658;Belo Horizonte;Fernando Alves;Smartwatch;Katie Ehrlich;Masculino;21:57:50;4;3200,0;Cartão de Crédito
2026-08-28;1857;São Paulo;Aline Maria;Tablet;Marco Hilts;Feminino;01:08:51;3;3600,0;Cartão de Crédito
2026-08-29;172;São Paulo;Lucas Silva;Tablet;Patrica Perkins;Feminino;22:31:40;2;2400,0;Cartão de Crédito
2026-08-29;259;Belo Horizonte;Fernando Alves;Smartphone;Donald Ponder;Masculino;05:20:40;5;7500,0;Dinheiro
2026-08-29;499;Belo Horizonte;Ana Paula;Fone de Ouvido;Christopher Obrien;Masculino;04:31:42;5;1250,0;Cartão de Crédito
2026-08-29;791;Salvador;Juliana Santos;Notebook;Willard Morales;Masculino;14:41:44;4;14000,0;Pix
2026-08-29;1128;Belo Horizonte;Fernando Alves;Tablet;Charles Brazil;Masculino;21:44:46;3;3600,0;Pix
2026-08-29;1371;Porto Alegre;Mariana Lima;Smartwatch;James Bodrey;Feminino;02:42:48;2;1600,0;Pix
2026-08-29;1767;Belo Horizonte;Fernando Alves;Notebook;Joseph Smith;Feminino;19:49:50;1;3500,0;Boleto
2026-08-30;260;Rio de Janeiro;Bruno Costa;Smartphone;Edith Mariani;Feminino;17:12:40;4;6000,0;Cartão de Crédito
2026-08-30;823;Belo Horizonte;Fernando Alves;Smartphone;Lauren Allen;Masculino;19:20:44;5;7500,0;Pix
2026-08-30;1428;Salvador;Juliana Santos;Notebook;Scott Hargett;Feminino;02:05:48;5;17500,0;Cartão de Crédito
2026-08-31;418;Porto Alegre;Rafael Oliveira;Smartwatch;Jane Clanton;Masculino;23:56:41;4;3200,0;Dinheiro
2026-08-31;1040;Rio de Janeiro;Carla Souza;Smartphone;Tyrell Russell;Feminino;21:03:45;4;6000,0;Dinheiro
2026-08-31;1222;Belo Horizonte;Fernando Alves;Fone de Ouvido;Johnathan Gray;Masculino;13:25:47;1;250,0;Dinheiro
2026-08-31;1264;Rio de Janeiro;Carla Souza;Tablet;Shawna Davis;Feminino;20:21:47;2;2400,0;Pix
2026-09-01;634;Belo Horizonte;Ana Paula;Tablet;Lawrence Evans;Feminino;22:31:43;2;2400,0;Pix
2026-09-01;662;Salvador;Thiago Pereira;Fone de Ouvido;Leslie Place;Masculino;16:03:43;5;1250,0;Cartão de Crédito
2026-09-01;777;São Paulo;Lucas Silva;Tablet;Shirley Partin;Feminino;12:35:44;2;2400,0;Pix
2026-09-01;1070;Rio de Janeiro;Carla Souza;Tablet;Antonetta Ramirez;Feminino;09:21:46;3;3600,0;Cartão de Crédito
2026-09-01;1543;Porto Alegre;Rafael Oliveira;Tablet;Ernesto Rolen;Feminino;20:02:49;5;6000,0;Dinheiro
2026-09-02;350;Porto Alegre;Mariana Lima;Tablet;Irene Young;Feminino;06:18:41;1;1200,0;Boleto
2026-09-02;858;Salvador;Juliana Santos;Tablet;Barry Skiles;Masculino;14:32:44;4;4800,0;Cartão de Crédito
2026-09-02;1149;Porto Alegre;Mariana Lima;Notebook;Terry Steenberg;Masculino;03:02:46;5;17500,0;Boleto
2026-09-02;1229;Porto Alegre;Mariana Lima;Smartphone;William Diaz;Masculino;17:50:47;2;3000,0;Cartão de Crédito
2026-09-02;1866;Belo Horizonte;Ana Paula;Notebook;Kim Vega;Masculino;18:58:51;2;7000,0;Pix
2026-09-03;157;Porto Alegre;Mariana Lima;Tablet;David Cervantes;Feminino;03:22:40;5;6000,0;Boleto
2026-09-03;455;Belo Horizonte;Fernando Alves;Tablet;Marie Moore;Feminino;03:04:41;2;2400,0;Pix
2026-09-03;842;São Paulo;Lucas Silva;Tablet;Manuel Hickey;Masculino;01:27:44;4;4800,0;Boleto
2026-09-03;1451;São Paulo;Lucas Silva;Tablet;David Luhman;Feminino;01:08:49;2;2400,0;Boleto
2026-09-04;235;Belo Horizonte;Fernando Alves;Notebook;Barbara Dillon;Masculino;21:00:40;1;3500,0;Cartão de Crédito
2026-09-04;650;Porto Alegre;Mariana Lima;Smartwatch;Robert Powley;Masculino;13:40:43;1;800,0;Cartão de Crédito
2026-09-04;1599;São Paulo;Lucas Silva;Fone de Ouvido;Virginia Olson;Feminino;08:18:50;3;750,0;Pix
2026-09-04;1834;São Paulo;Aline Maria;Fone de Ouvido;Patricia Wyatt;Feminino;06:28:51;1;250,0;Boleto
2026-09-05;189;Porto Alegre;Mariana Lima;Notebook;John Witherspoon;Feminino;09:39:40;4;14000,0;Boleto
2026-09-05;1121;Porto Alegre;Mariana Lima;Smartphone;Marvin Verduzco;Masculino;13:14:46;3;4500,0;Cartão de Crédito
2026-09-05;1722;Rio de Janeiro;Carla Souza;Fone de Ouvido;Tony Willert;Feminino;13:08:50;1;250,0;Pix
2026-09-06;458;São Paulo;Lucas Silva;Notebook;Martha Derks;Feminino;17:38:41;1;3500,0;Dinheiro
2026-09-06;1135;Porto Alegre;Rafael Oliveira;Smartwatch;Frank Anderson;Masculino;18:08:46;1;800,0;Boleto
2026-09-06;1565;Porto Alegre;Mariana Lima;Fone de Ouvido;Jaclyn Yang;Feminino;03:11:49;5;1250,0;Dinheiro
2026-09-06;1674;Porto Alegre;Mariana Lima;Tablet;Patrick Gutierrez;Masculino;19:25:50;3;3600,0;Pix
2026-09-06;1710;Rio de Janeiro;Carla Souza;Smartwatch;Mary Weston;Feminino;09:30:50;4;3200,0;Dinheiro
2026-09-07;126;Salvador;Thiago Pereira;Smartphone;Kenneth Tindall;Masculino;09:52:40;1;1500,0;Boleto
2026-09-07;275;Salvador;Juliana Santos;Fone de Ouvido;Johnnie Garcia;Masculino;19:43:40;1;250,0;Boleto
2026-09-07;306;São Paulo;Lucas Silva;Smartphone;Daniella Ridgeway;Masculino;00:44:41;2;3000,0;Boleto
2026-09-07;382;Salvador;Thiago Pereira;Notebook;Raul Pierce;Feminino;22:47:41;3;10500,0;Boleto
2026-09-07;518;Rio de Janeiro;Bruno Costa;Smartphone;Daniel Gibson;Masculino;17:12:42;1;1500,0;Pix
2026-09-07;874;Porto Alegre;Rafael Oliveira;Smartphone;Margaret Hickman;Feminino;14:36:44;2;3000,0;Pix
2026-09-07;973;Porto Alegre;Rafael Oliveira;Tablet;Geraldine Still;Masculino;17:49:45;1;1200,0;Dinheiro
2026-09-07;1075;São Paulo;Aline Maria;Fone de Ouvido;Ed Mccormack;Masculino;17:32:46;5;1250,0;Cartão de Crédito
2026-09-07;1366;Rio de Janeiro;Carla Souza;Smartwatch;Marilyn Rodriguez;Masculino;07:26:48;5;4000,0;Pix
2026-09-07;1680;Porto Alegre;Mariana Lima;Smartphone;Sheila Hindle;Feminino;23:05:50;4;6000,0;Cartão de Crédito
2026-09-07;1730;Belo Horizonte;Fernando Alves;Smartphone;Geraldine Johnson;Feminino;01:22:50;2;3000,0;Boleto
2026-09-07;1985;Salvador;Juliana Santos;Notebook;James Chol;Feminino;20:25:52;5;17500,0;Cartão de Crédito
2026-09-08;242;Belo Horizonte;Fernando Alves;Fone de Ouvido;Robert Hoemann;Masculino;12:56:40;3;750,0;Pix
2026-09-08;615;Salvador;Juliana Santos;Notebook;Jeffery Hahl;Feminino;22:24:43;2;7000,0;Pix
2026-09-08;616;Rio de Janeiro;Carla Souza;Smartphone;Christine Seeley;Feminino;06:31:43;5;7500,0;Dinheiro
2026-09-08;942;Salvador;Thiago Pereira;Tablet;Patricia Zee;Feminino;07:56:45;1;1200,0;Boleto
2026-09-08;1757;Rio de Janeiro;Bruno Costa;Smartwatch;Hannah Lemen;Masculino;02:45:50;3;2400,0;Pix
2026-09-08;1911;Rio de Janeiro;Bruno Costa;Notebook;Mildred Finley;Masculino;15:12:51;3;10500,0;Dinheiro
2026-09-09;369;São Paulo;Aline Maria;Fone de Ouvido;Danielle Mcnally;Feminino;10:16:41;5;1250,0;Dinheiro
2026-09-09;641;Belo Horizonte;Fernando Alves;Tablet;Shannon Conover;Masculino;13:58:43;3;3600,0;Boleto
2026-09-09;1086;Rio de Janeiro;Bruno Costa;Notebook;Linda Bruce;Feminino;09:02:46;1;3500,0;Boleto
2026-09-09;1414;Rio de Janeiro;Carla Souza;Smartphone;Terry Newton;Feminino;12:17:48;4;6000,0;Pix
2026-09-09;1617;Belo Horizonte;Ana Paula;Tablet;Hollis Hall;Feminino;14:11:50;3;3600,0;Boleto
2026-09-09;1843;Belo Horizonte;Ana Paula;Smartphone;Rufus Wheeler;Feminino;23:22:51;5;7500,0;Cartão de Crédito
2026-09-09;1882;Salvador;Juliana Santos;Fone de Ouvido;Lynn Schechter;Masculino;19:19:51;3;750,0;Pix
2026-09-10;65;Porto Alegre;Mariana Lima;Smartwatch;Rico Chalk;Feminino;14:43:39;5;4000,0;Cartão de Crédito
2026-09-10;960;Salvador;Juliana Santos;Smartwatch;Priscilla Speight;Feminino;20:28:45;1;800,0;Boleto
2026-09-10;1052;Porto Alegre;Mariana Lima;Fone de Ouvido;Linda Jefferson;Masculino;01:44:45;4;1000,0;Boleto
2026-09-11;2;Rio de Janeiro;Bruno Costa;Fone de Ouvido;Samuel Allen;Feminino;06:54:39;1;250,0;Dinheiro
2026-09-11;88;Salvador;Juliana Santos;Smartphone;Maria Smith;Feminino;03:30:39;4;6000,0;Pix
2026-09-11;93;Porto Alegre;Rafael Oliveira;Smartphone;Dawn Mackey;Feminino;23:32:39;3;4500,0;Dinheiro
2026-09-11;868;Belo Horizonte;Fernando Alves;Smartphone;Donna Howe;Feminino;06:34:44;1;1500,0;Cartão de Crédito
2026-09-11;1244;Rio de Janeiro;Carla Souza;Tablet;Rachel Carmichael;Masculino;12:57:47;5;6000,0;Boleto
2026-09-11;1751;São Paulo;Lucas Silva;Smartphone;Helen Rodriguez;Masculino;16:32:50;3;4500,0;Dinheiro
2026-09-12;100;Belo Horizonte;Fernando Alves;Notebook;Edith Chan;Feminino;16:20:39;1;3500,0;Dinheiro
2026-09-12;196;São Paulo;Aline Maria;Smartphone;Jay Glass;Masculino;12:12:40;1;1500,0;Pix
2026-09-12;841;Salvador;Thiago Pereira;Tablet;Christopher Wolchesky;Feminino;17:58:44;4;4800,0;Dinheiro
2026-09-12;1339;São Paulo;Lucas Silva;Fone de Ouvido;Rickey Tambe;Feminino;19:54:48;3;750,0;Cartão de Crédito
2026-09-12;1357;Rio de Janeiro;Carla Souza;Fone de Ouvido;Terry Semien;Feminino;16:41:48;3;750,0;Boleto
2026-09-12;1376;Porto Alegre;Rafael Oliveira;Tablet;Kelly Hinton;Feminino;14:29:48;2;2400,0;Dinheiro
2026-09-12;1554;Rio de Janeiro;Carla Souza;Smartphone;Robert Herron;Feminino;15:06:49;2;3000,0;Boleto
2026-09-13;279;Porto Alegre;Mariana Lima;Smartwatch;Don Stoller;Masculino;07:29:40;4;3200,0;Boleto
2026-09-13;300;Salvador;Juliana Santos;Tablet;Anissa Alonzo;Feminino;13:06:41;2;2400,0;Pix
2026-09-13;561;São Paulo;Lucas Silva;Smartwatch;Samantha Scarbrough;Feminino;21:50:42;1;800,0;Boleto
2026-09-13;739;Porto Alegre;Mariana Lima;Notebook;Dolores Dodson;Feminino;18:13:43;2;7000,0;Boleto
2026-09-13;790;Belo Horizonte;Fernando Alves;Tablet;John Stackhouse;Masculino;00:05:44;5;6000,0;Cartão de Crédito
2026-09-13;1024;Salvador;Thiago Pereira;Notebook;Stephanie Smith;Feminino;04:52:45;2;7000,0;Pix
2026-09-13;1240;Salvador;Thiago Pereira;Smartphone;Scott Vale;Feminino;13:55:47;5;7500,0;Boleto
